Buena Vista;Buena Vista;37,7319;-79,3569;United States;US;USA;Virginia;;6219
Fruit Heights;Fruit Heights;41,0277;-111,9081;United States;US;USA;Utah;;6215
South Monroe;South Monroe;41,893;-83,4179;United States;US;USA;Michigan;;6215
Wailua Homesteads;Wailua Homesteads;22,065;-159,3771;United States;US;USA;Hawaii;;6212
Vineyard;Vineyard;40,3058;-111,7544;United States;US;USA;Utah;;6210
Punxsutawney;Punxsutawney;40,9437;-78,9767;United States;US;USA;Pennsylvania;;6207
North East;North East;42,2134;-79,8333;United States;US;USA;Pennsylvania;;6206
De Queen;De Queen;34,0426;-94,342;United States;US;USA;Arkansas;;6206
Tanglewilde;Tanglewilde;47,0512;-122,781;United States;US;USA;Washington;;6205
Fabens;Fabens;31,5136;-106,1521;United States;US;USA;Texas;;6203
Clinton;Clinton;39,6608;-87,4045;United States;US;USA;Indiana;;6202
Valley Falls;Valley Falls;35,0073;-81,9692;United States;US;USA;South Carolina;;6201
Tarrant;Tarrant;33,5945;-86,7684;United States;US;USA;Alabama;;6201
Metropolis;Metropolis;37,1566;-88,7083;United States;US;USA;Illinois;;6198
Chamberlayne;Chamberlayne;37,628;-77,4288;United States;US;USA;Virginia;;6193
Kenedy;Kenedy;28,8176;-97,8518;United States;US;USA;Texas;;6193
Kermit;Kermit;31,854;-103,0924;United States;US;USA;Texas;;6191
Dacula;Dacula;33,9815;-83,8951;United States;US;USA;Georgia;;6190
Combee Settlement;Combee Settlement;28,0596;-81,9053;United States;US;USA;Florida;;6189
Clifton Springs;Clifton Springs;42,9608;-77,1348;United States;US;USA;New York;;6184
Wheelersburg;Wheelersburg;38,7383;-82,842;United States;US;USA;Ohio;;6183
Walkersville;Walkersville;39,4832;-77,3559;United States;US;USA;Maryland;;6181
Heber Springs;Heber Springs;35,5003;-92,0332;United States;US;USA;Arkansas;;6181
Edgemoor;Edgemoor;39,7551;-75,507;United States;US;USA;Delaware;;6178
Barbourville;Barbourville;36,8667;-83,8849;United States;US;USA;Kentucky;;6178
Bondurant;Bondurant;41,6987;-93,4548;United States;US;USA;Iowa;;6178
Alpine;Alpine;30,364;-103,6651;United States;US;USA;Texas;;6175
Elm Grove;Elm Grove;43,0479;-88,0867;United States;US;USA;Wisconsin;;6170
Laie;Laie;21,6443;-157,928;United States;US;USA;Hawaii;;6168
Cresaptown;Cresaptown;39,5912;-78,855;United States;US;USA;Maryland;;6163
Union Gap;Union Gap;46,5567;-120,4977;United States;US;USA;Washington;;6161
Morrilton;Morrilton;35,156;-92,739;United States;US;USA;Arkansas;;6161
Ramtown;Ramtown;40,1144;-74,1492;United States;US;USA;New Jersey;;6157
Piedmont;Piedmont;34,7074;-82,4651;United States;US;USA;South Carolina;;6155
Satsuma;Satsuma;30,8577;-88,0632;United States;US;USA;Alabama;;6154
Du Quoin;Du Quoin;38,0019;-89,2323;United States;US;USA;Illinois;;6150
Homeland Park;Homeland Park;34,4644;-82,6593;United States;US;USA;South Carolina;;6148
Chillicothe;Chillicothe;40,9152;-89,5018;United States;US;USA;Illinois;;6145
South Williamsport;South Williamsport;41,2294;-77,0009;United States;US;USA;Pennsylvania;;6142
Battlefield;Battlefield;37,1193;-93,3683;United States;US;USA;Missouri;;6138
Montezuma;Montezuma;32,2997;-84,0246;United States;US;USA;Georgia;;6138
Glenwood;Glenwood;41,0445;-95,7408;United States;US;USA;Iowa;;6137
Newport;Newport;35,6234;-91,2322;United States;US;USA;Arkansas;;6137
Heathrow;Heathrow;28,7754;-81,3721;United States;US;USA;Florida;;6135
Bowleys Quarters;Bowleys Quarters;39,3198;-76,3858;United States;US;USA;Maryland;;6131
Garrettsville;Garrettsville;41,2843;-81,0933;United States;US;USA;Ohio;;6130
Ingham;Ingham;-18,6496;146,1666;Australia;AU;AUS;Queensland;;6127
Shrewsbury;Shrewsbury;38,5866;-90,3282;United States;US;USA;Missouri;;6123
Spring Ridge;Spring Ridge;39,4043;-77,3413;United States;US;USA;Maryland;;6123
Gowanda;Gowanda;42,4612;-78,9339;United States;US;USA;New York;;6120
Willard;Willard;41,0518;-82,7232;United States;US;USA;Ohio;;6118
Coco;Coco;18,001;-66,2603;Puerto Rico;PR;PRI;Puerto Rico;;6113
Leonardtown;Leonardtown;38,3039;-76,6396;United States;US;USA;Maryland;;6113
Sky Lake;Sky Lake;28,4611;-81,3912;United States;US;USA;Florida;;6112
Bathurst;Bathurst;-33,4196;149,57;Australia;AU;AUS;New South Wales;;6111
Ararat;Ararat;-37,2795;142,91;Australia;AU;AUS;Victoria;;6110
Dunlap;Dunlap;41,6346;-85,9235;United States;US;USA;Indiana;;6110
Orlovista;Orlovista;28,5441;-81,4629;United States;US;USA;Florida;;6109
Northern Cambria;Northern Cambria;40,6561;-78,7784;United States;US;USA;Pennsylvania;;6109
Lewistown;Lewistown;47,0514;-109,4525;United States;US;USA;Montana;;6108
Beacon Falls;Beacon Falls;41,439;-73,0568;United States;US;USA;Connecticut;;6108
East Alton;East Alton;38,884;-90,1073;United States;US;USA;Illinois;;6100
Sheridan;Sheridan;39,6467;-105,018;United States;US;USA;Colorado;;6098
Air Force Academy;Air Force Academy;38,9942;-104,8639;United States;US;USA;Colorado;;6098
Holly Springs;Holly Springs;34,7768;-89,4466;United States;US;USA;Mississippi;;6098
Potomac Mills;Potomac Mills;38,6547;-77,3012;United States;US;USA;Virginia;;6095
Hebron;Hebron;39,0626;-84,709;United States;US;USA;Kentucky;;6095
Tequesta;Tequesta;26,9618;-80,1011;United States;US;USA;Florida;;6094
Vine Grove;Vine Grove;37,813;-85,9827;United States;US;USA;Kentucky;;6093
New Whiteland;New Whiteland;39,5617;-86,0996;United States;US;USA;Indiana;;6092
Los Ranchos de Albuquerque;Los Ranchos de Albuquerque;35,1626;-106,6481;United States;US;USA;New Mexico;;6087
Atlantic;Atlantic;41,3957;-95,0138;United States;US;USA;Iowa;;6085
Margate City;Margate City;39,3307;-74,5071;United States;US;USA;New Jersey;;6083
Hainesport;Hainesport;39,9767;-74,8369;United States;US;USA;New Jersey;;6083
Stewartville;Stewartville;43,8606;-92,4896;United States;US;USA;Minnesota;;6079
East Falmouth;East Falmouth;41,5707;-70,5556;United States;US;USA;Massachusetts;;6079
Chelan;Chelan;47,8417;-120,027;United States;US;USA;Washington;;6078
Simsbury Center;Simsbury Center;41,8808;-72,8111;United States;US;USA;Connecticut;;6077
Ontario;Ontario;40,771;-82,6105;United States;US;USA;Ohio;;6077
Munford;Munford;35,4433;-89,8148;United States;US;USA;Tennessee;;6069
Rensselaer;Rensselaer;40,9381;-87,1683;United States;US;USA;Indiana;;6067
Twin Lakes;Twin Lakes;42,5192;-88,2489;United States;US;USA;Wisconsin;;6064
Mount Healthy;Mount Healthy;39,2338;-84,5474;United States;US;USA;Ohio;;6063
Bridgewater;Bridgewater;38,3863;-78,9675;United States;US;USA;Virginia;;6062
Dinguiraye;Dinguiraye;11,299;-10,726;Guinea;GN;GIN;Faranah;minor;6062
Catskill;Catskill;42,2145;-73,8656;United States;US;USA;New York;;6061
River Park;River Park;27,3214;-80,3307;United States;US;USA;Florida;;6055
The Pas;The Pas;53,8166;-101,2333;Canada;CA;CAN;Manitoba;;6055
Karasburg;Karasburg;-28,0196;18,74;Namibia;NA;NAM;//Karas;;6054
Lakemoor;Lakemoor;42,3396;-88,2028;United States;US;USA;Illinois;;6048
South Gate Ridge;South Gate Ridge;27,2856;-82,497;United States;US;USA;Florida;;6045
Old Tappan;Old Tappan;41,0163;-73,9856;United States;US;USA;New Jersey;;6042
Gardnerville;Gardnerville;38,939;-119,7369;United States;US;USA;Nevada;;6034
Evansville;Evansville;42,7781;-89,2967;United States;US;USA;Wisconsin;;6033
Coxsackie;Coxsackie;42,3561;-73,808;United States;US;USA;New York;;6032
Ulysses;Ulysses;37,5772;-101,3547;United States;US;USA;Kansas;;6025
Cochran;Cochran;32,3875;-83,3523;United States;US;USA;Georgia;;6024
Chepes;Chepes;-31,35;-66,6;Argentina;AR;ARG;La Rioja;minor;6020
Vail;Vail;39,6386;-106,3608;United States;US;USA;Colorado;;6017
West Hattiesburg;West Hattiesburg;31,3114;-89,374;United States;US;USA;Mississippi;;6016
Woodcreek;Woodcreek;30,0266;-98,1115;United States;US;USA;Texas;;6015
Grafton;Grafton;41,2808;-82,0368;United States;US;USA;Ohio;;6015
Finley;Finley;46,1697;-119,0446;United States;US;USA;Washington;;6015
Inverness Highlands South;Inverness Highlands South;28,8006;-82,3372;United States;US;USA;Florida;;6010
Litchfield Park;Litchfield Park;33,5024;-112,3586;United States;US;USA;Arizona;;6009
Williamsburg;Williamsburg;36,7392;-84,1647;United States;US;USA;Kentucky;;6009
Wescosville;Wescosville;40,5617;-75,5489;United States;US;USA;Pennsylvania;;6004
Rocky Mount;Rocky Mount;37,0045;-79,8854;United States;US;USA;Virginia;;6004
Ashton-Sandy Spring;Ashton-Sandy Spring;39,1515;-77,0065;United States;US;USA;Maryland;;6004
Eastampton;Eastampton;40,001;-74,7553;United States;US;USA;New Jersey;;6003
Tessalit;Tessalit;20,2014;1,0888;Mali;ML;MLI;Kidal;minor;6000
Darlington;Darlington;34,3015;-79,8672;United States;US;USA;South Carolina;;5999
Conley;Conley;33,6398;-84,3376;United States;US;USA;Georgia;;5994
Northville;Northville;42,4355;-83,489;United States;US;USA;Michigan;;5988
Tabor City;Tabor City;34,1538;-78,8737;United States;US;USA;North Carolina;;5987
Wonthaggi;Wonthaggi;-38,6095;145,59;Australia;AU;AUS;Victoria;;5985
Watchung;Watchung;40,6432;-74,4391;United States;US;USA;New Jersey;;5985
Patterson;Patterson;29,6909;-91,3096;United States;US;USA;Louisiana;;5982
Carrollton;Carrollton;36,9394;-76,5264;United States;US;USA;Virginia;;5981
Linglestown;Linglestown;40,3445;-76,795;United States;US;USA;Pennsylvania;;5980
Upper Sandusky;Upper Sandusky;40,8298;-83,272;United States;US;USA;Ohio;;5974
Crosspointe;Crosspointe;38,7253;-77,2638;United States;US;USA;Virginia;;5970
Henderson;Henderson;35,4445;-88,6531;United States;US;USA;Tennessee;;5966
Countryside;Countryside;41,7741;-87,8752;United States;US;USA;Illinois;;5964
Shields;Shields;43,4174;-84,0731;United States;US;USA;Michigan;;5961
Comstock Northwest;Comstock Northwest;42,3219;-85,518;United States;US;USA;Michigan;;5957
Hopedale;Hopedale;42,1248;-71,535;United States;US;USA;Massachusetts;;5955
Jordan;Jordan;44,6652;-93,6351;United States;US;USA;Minnesota;;5954
Dowagiac;Dowagiac;41,9834;-86,1125;United States;US;USA;Michigan;;5952
Beardstown;Beardstown;39,9994;-90,4178;United States;US;USA;Illinois;;5951
Fair Haven;Fair Haven;40,3619;-74,0392;United States;US;USA;New Jersey;;5950
Forestbrook;Forestbrook;33,7243;-78,9678;United States;US;USA;South Carolina;;5950
Staunton;Staunton;39,0117;-89,7905;United States;US;USA;Illinois;;5950
Steelton;Steelton;40,2258;-76,8255;United States;US;USA;Pennsylvania;;5949
St. Clair;St. Clair;38,3479;-90,9934;United States;US;USA;Missouri;;5945
Lake Alfred;Lake Alfred;28,1041;-81,7264;United States;US;USA;Florida;;5941
Port Saint John’s;Port Saint John's;-31,6279;29,5283;South Africa;ZA;ZAF;Eastern Cape;;5939
Progreso;Progreso;26,0962;-97,9566;United States;US;USA;Texas;;5938
Wesley Hills;Wesley Hills;41,1578;-74,0769;United States;US;USA;New York;;5938
Tracyton;Tracyton;47,6095;-122,6533;United States;US;USA;Washington;;5937
Roseland;Roseland;40,8208;-74,3085;United States;US;USA;New Jersey;;5937
Maquoketa;Maquoketa;42,0598;-90,6651;United States;US;USA;Iowa;;5936
Taylor;Taylor;41,3958;-75,7147;United States;US;USA;Pennsylvania;;5934
Cambria;Cambria;35,5523;-121,0847;United States;US;USA;California;;5934
Portland;Portland;40,4377;-84,9835;United States;US;USA;Indiana;;5929
Clyde;Clyde;41,3045;-82,9781;United States;US;USA;Ohio;;5927
South Hooksett;South Hooksett;43,0337;-71,4256;United States;US;USA;New Hampshire;;5927
Maintirano;Maintirano;-18,0666;44,0167;Madagascar;MG;MDG;Mahajanga;minor;5925
Selinsgrove;Selinsgrove;40,8003;-76,8647;United States;US;USA;Pennsylvania;;5922
Lake Mohegan;Lake Mohegan;41,3165;-73,8475;United States;US;USA;New York;;5921
Paulsboro;Paulsboro;39,84;-75,2397;United States;US;USA;New Jersey;;5920
Chester;Chester;41,357;-74,2769;United States;US;USA;New York;;5920
Posen;Posen;41,6291;-87,6858;United States;US;USA;Illinois;;5914
Wyndmoor;Wyndmoor;40,0856;-75,1941;United States;US;USA;Pennsylvania;;5911
Deschutes River Woods;Deschutes River Woods;43,9887;-121,3608;United States;US;USA;Oregon;;5910
Little Silver;Little Silver;40,3357;-74,0346;United States;US;USA;New Jersey;;5908
Sullivan City;Sullivan City;26,2752;-98,5644;United States;US;USA;Texas;;5908
Crockett;Crockett;31,3177;-95,4564;United States;US;USA;Texas;;5908
Manasquan;Manasquan;40,1183;-74,0446;United States;US;USA;New Jersey;;5903
Woodcliff Lake;Woodcliff Lake;41,0253;-74,0604;United States;US;USA;New Jersey;;5903
West Side Highway;West Side Highway;46,1841;-122,9178;United States;US;USA;Washington;;5902
Marlow Heights;Marlow Heights;38,8237;-76,9485;United States;US;USA;Maryland;;5897
Villa Park;Villa Park;33,818;-117,8103;United States;US;USA;California;;5895
Norwood;Norwood;40,9933;-73,951;United States;US;USA;New Jersey;;5895
West Clarkston-Highland;West Clarkston-Highland;46,4023;-117,063;United States;US;USA;Washington;;5895
Union;Union;38,9473;-84,6731;United States;US;USA;Kentucky;;5895
Baldwin;Baldwin;44,954;-92,3709;United States;US;USA;Wisconsin;;5894
Tellico Village;Tellico Village;35,6977;-84,2661;United States;US;USA;Tennessee;;5890
Oreland;Oreland;40,1148;-75,1801;United States;US;USA;Pennsylvania;;5889
Brookville;Brookville;39,8393;-84,4176;United States;US;USA;Ohio;;5888
Glendale;Glendale;38,5935;-90,3826;United States;US;USA;Missouri;;5886
Hartwell;Hartwell;34,3497;-82,929;United States;US;USA;Georgia;;5883
James City;James City;35,0592;-77,02;United States;US;USA;North Carolina;;5882
White Rock;White Rock;35,8075;-106,2067;United States;US;USA;New Mexico;;5878
Pass Christian;Pass Christian;30,327;-89,2436;United States;US;USA;Mississippi;;5878
Pelican Bay;Pelican Bay;26,2326;-81,8108;United States;US;USA;Florida;;5876
New Martinsville;New Martinsville;39,6636;-80,8569;United States;US;USA;West Virginia;;5876
Fort Shawnee;Fort Shawnee;40,6814;-84,1487;United States;US;USA;Ohio;;5875
Mount Arlington;Mount Arlington;40,919;-74,639;United States;US;USA;New Jersey;;5868
Luling;Luling;29,6814;-97,6468;United States;US;USA;Texas;;5868
Windcrest;Windcrest;29,5148;-98,3819;United States;US;USA;Texas;;5866
Shady Side;Shady Side;38,8285;-76,5211;United States;US;USA;Maryland;;5865
Elburn;Elburn;41,8838;-88,4615;United States;US;USA;Illinois;;5863
Peoria Heights;Peoria Heights;40,7466;-89,5701;United States;US;USA;Illinois;;5858
Kerikeri;Kerikeri;-35,2285;173,9507;New Zealand;NZ;NZL;Northland;;5856
Breese;Breese;38,6138;-89,5231;United States;US;USA;Illinois;;5856
Hilton;Hilton;43,2899;-77,7925;United States;US;USA;New York;;5855
Northam;Northam;-31,6566;116,6534;Australia;AU;AUS;Western Australia;;5855
Siesta Key;Siesta Key;27,2779;-82,5516;United States;US;USA;Florida;;5850
Hellertown;Hellertown;40,5811;-75,3378;United States;US;USA;Pennsylvania;;5847
Gustine;Gustine;37,2545;-120,9949;United States;US;USA;California;;5844
Sinton;Sinton;28,0392;-97,5154;United States;US;USA;Texas;;5840
Pevely;Pevely;38,2871;-90,3995;United States;US;USA;Missouri;;5837
Sansom Park;Sansom Park;32,8028;-97,4021;United States;US;USA;Texas;;5836
Garnet;Garnet;33,9179;-116,4796;United States;US;USA;California;;5831
Ramblewood;Ramblewood;39,9322;-74,9527;United States;US;USA;New Jersey;;5830
Fountainhead-Orchard Hills;Fountainhead-Orchard Hills;39,6878;-77,7173;United States;US;USA;Maryland;;5828
Delano;Delano;45,038;-93,7923;United States;US;USA;Minnesota;;5827
Carterville;Carterville;37,763;-89,0841;United States;US;USA;Illinois;;5827
Attalla;Attalla;34,0049;-86,104;United States;US;USA;Alabama;;5827
Independence;Independence;42,4621;-91,903;United States;US;USA;Iowa;;5824
Grafton;Grafton;39,341;-80,0161;United States;US;USA;West Virginia;;5823
Princeton;Princeton;37,3688;-81,0961;United States;US;USA;West Virginia;;5822
Goodrich;Goodrich;42,9147;-83,5092;United States;US;USA;Michigan;;5821
Mount Zion;Mount Zion;39,7797;-88,8835;United States;US;USA;Illinois;;5820
North Windham;North Windham;43,8238;-70,4288;United States;US;USA;Maine;;5819
Pauls Valley;Pauls Valley;34,7236;-97,2291;United States;US;USA;Oklahoma;;5817
Vegreville;Vegreville;53,5;-112,05;Canada;CA;CAN;Alberta;;5813
Kingston;Kingston;35,8713;-84,4959;United States;US;USA;Tennessee;;5812
North Hills;North Hills;40,7765;-73,6778;United States;US;USA;New York;;5808
New Castle;New Castle;39,5785;-107,5262;United States;US;USA;Colorado;;5807
Anadarko;Anadarko;35,0652;-98,2441;United States;US;USA;Oklahoma;;5806
Gas City;Gas City;40,4897;-85,5984;United States;US;USA;Indiana;;5805
Granite Shoals;Granite Shoals;30,5895;-98,3778;United States;US;USA;Texas;;5805
Scenic Oaks;Scenic Oaks;29,7038;-98,6712;United States;US;USA;Texas;;5804
Crafton;Crafton;40,4333;-80,0712;United States;US;USA;Pennsylvania;;5803
Grand Turk;Grand Turk;21,4664;-71,136;Turks And Caicos Islands;TC;TCA;;;5801
Dickson City;Dickson City;41,4684;-75,6358;United States;US;USA;Pennsylvania;;5799
Alva;Alva;36,7893;-98,6648;United States;US;USA;Oklahoma;;5799
Eucalyptus Hills;Eucalyptus Hills;32,885;-116,9453;United States;US;USA;California;;5798
Nephi;Nephi;39,7072;-111,8323;United States;US;USA;Utah;;5797
Chickasaw;Chickasaw;30,7715;-88,0793;United States;US;USA;Alabama;;5794
Blauvelt;Blauvelt;41,0689;-73,9545;United States;US;USA;New York;;5794
Palmview;Palmview;26,2303;-98,3792;United States;US;USA;Texas;;5792
Minot AFB;Minot AFB;48,4209;-101,3381;United States;US;USA;North Dakota;;5789
Wellsville;Wellsville;42,1207;-77,9458;United States;US;USA;New York;;5788
Slaton;Slaton;33,4422;-101,6477;United States;US;USA;Texas;;5788
West Modesto;West Modesto;37,618;-121,0343;United States;US;USA;California;;5786
Carnarvon;Carnarvon;-30,9496;22,1333;South Africa;ZA;ZAF;Northern Cape;;5785
Mansfield;Mansfield;32,0355;-93,7004;United States;US;USA;Louisiana;;5782
Mathis;Mathis;28,0909;-97,817;United States;US;USA;Texas;;5776
Aptos;Aptos;36,9912;-121,8934;United States;US;USA;California;;5775
Washingtonville;Washingtonville;41,4296;-74,1578;United States;US;USA;New York;;5773
Granville;Granville;40,0648;-82,5025;United States;US;USA;Ohio;;5773
St. Robert;St. Robert;37,8234;-92,1514;United States;US;USA;Missouri;;5773
Raton;Raton;36,8849;-104,4396;United States;US;USA;New Mexico;;5772
Belding;Belding;43,0968;-85,2331;United States;US;USA;Michigan;;5769
Hollidaysburg;Hollidaysburg;40,4311;-78,393;United States;US;USA;Pennsylvania;;5767
Eastwood;Eastwood;42,3027;-85,5447;United States;US;USA;Michigan;;5766
Stratmoor;Stratmoor;38,7731;-104,7787;United States;US;USA;Colorado;;5763
Yoakum;Yoakum;29,2933;-97,1469;United States;US;USA;Texas;;5763
Raleigh Hills;Raleigh Hills;45,4852;-122,7567;United States;US;USA;Oregon;;5762
Fairwood;Fairwood;38,9565;-76,778;United States;US;USA;Maryland;;5762
Burnet;Burnet;30,7496;-98,2382;United States;US;USA;Texas;;5762
North Manchester;North Manchester;41,0044;-85,775;United States;US;USA;Indiana;;5761
Willow Oak;Willow Oak;27,9216;-82,0244;United States;US;USA;Florida;;5759
Lebanon;Lebanon;37,569;-85,2578;United States;US;USA;Kentucky;;5759
Seminole;Seminole;35,2346;-96,65;United States;US;USA;Oklahoma;;5756
Oceanport;Oceanport;40,316;-74,0205;United States;US;USA;New Jersey;;5755
Pocahontas;Pocahontas;36,264;-90,9703;United States;US;USA;Arkansas;;5755
Westville;Westville;41,5381;-86,9055;United States;US;USA;Indiana;;5753
Cullowhee;Cullowhee;35,3107;-83,1815;United States;US;USA;North Carolina;;5753
Belton;Belton;34,5237;-82,4937;United States;US;USA;South Carolina;;5753
Wrightsville;Wrightsville;32,7265;-82,7197;United States;US;USA;Georgia;;5750
Benton;Benton;32,6906;-93,74;United States;US;USA;Louisiana;;5743
Greenwood;Greenwood;38,8508;-94,3378;United States;US;USA;Missouri;;5742
Moosic;Moosic;41,3584;-75,7027;United States;US;USA;Pennsylvania;;5742
Mount Plymouth;Mount Plymouth;28,8024;-81,5351;United States;US;USA;Florida;;5739
Alma;Alma;35,4919;-94,2165;United States;US;USA;Arkansas;;5738
Hidden Valley Lake;Hidden Valley Lake;38,8003;-122,5505;United States;US;USA;California;;5735
Hillandale;Hillandale;39,0254;-76,9751;United States;US;USA;Maryland;;5734
Hartford City;Hartford City;40,4537;-85,3736;United States;US;USA;Indiana;;5733
Trooper;Trooper;40,1489;-75,3995;United States;US;USA;Pennsylvania;;5732
Country Homes;Country Homes;47,7478;-117,4197;United States;US;USA;Washington;;5730
Fort Wright;Fort Wright;39,0462;-84,5362;United States;US;USA;Kentucky;;5729
Anna;Anna;37,4612;-89,2388;United States;US;USA;Illinois;;5729
Douglass Hills;Douglass Hills;38,2367;-85,55;United States;US;USA;Kentucky;;5728
Spring Grove;Spring Grove;42,4547;-88,2404;United States;US;USA;Illinois;;5725
Isanti;Isanti;45,4929;-93,2414;United States;US;USA;Minnesota;;5721
Pea Ridge;Pea Ridge;36,449;-94,1212;United States;US;USA;Arkansas;;5721
South Haven;South Haven;42,4011;-86,2676;United States;US;USA;Michigan;;5717
Nazareth;Nazareth;40,74;-75,3132;United States;US;USA;Pennsylvania;;5711
Brush;Brush;40,2581;-103,6321;United States;US;USA;Colorado;;5710
Greenacres;Greenacres;35,3831;-119,1184;United States;US;USA;California;;5705
Paoli;Paoli;40,042;-75,4912;United States;US;USA;Pennsylvania;;5705
Violet;Violet;29,8962;-89,892;United States;US;USA;Louisiana;;5705
Princeton;Princeton;37,1068;-87,8854;United States;US;USA;Kentucky;;5684
Cumberland;Cumberland;39,7844;-85,9459;United States;US;USA;Indiana;;5683
Kununurra;Kununurra;-15,7666;128,7333;Australia;AU;AUS;Western Australia;;5679
Berne;Berne;40,6567;-84,9555;United States;US;USA;Indiana;;5677
Willard;Willard;37,2931;-93,4171;United States;US;USA;Missouri;;5675
Kingstree;Kingstree;33,6665;-79,8293;United States;US;USA;South Carolina;;5670
Las Flores;Las Flores;33,5838;-117,6235;United States;US;USA;California;;5665
Anthony;Anthony;31,9876;-106,5933;United States;US;USA;Texas;;5665
Pontoon Beach;Pontoon Beach;38,7208;-90,0601;United States;US;USA;Illinois;;5664
Lake Bluff;Lake Bluff;42,2826;-87,851;United States;US;USA;Illinois;;5662
Colorado City;Colorado City;32,3995;-100,8582;United States;US;USA;Texas;;5657
Webster;Webster;43,215;-77,4225;United States;US;USA;New York;;5652
West Bountiful;West Bountiful;40,8983;-111,908;United States;US;USA;Utah;;5650
Buckner;Buckner;38,3867;-85,4503;United States;US;USA;Kentucky;;5648
Pelham Manor;Pelham Manor;40,893;-73,8057;United States;US;USA;New York;;5643
Willow Springs;Willow Springs;41,7335;-87,8859;United States;US;USA;Illinois;;5643
Fort Washington;Fort Washington;40,1407;-75,1925;United States;US;USA;Pennsylvania;;5640
Estherville;Estherville;43,3998;-94,8343;United States;US;USA;Iowa;;5640
Vinita;Vinita;36,6364;-95,1769;United States;US;USA;Oklahoma;;5639
Edna;Edna;28,9756;-96,6483;United States;US;USA;Texas;;5638
Linton;Linton;39,0357;-87,1587;United States;US;USA;Indiana;;5636
Springhill;Springhill;33,0019;-93,4613;United States;US;USA;Louisiana;;5631
Hutchins;Hutchins;32,6421;-96,7093;United States;US;USA;Texas;;5627
Old Bethpage;Old Bethpage;40,7557;-73,4544;United States;US;USA;New York;;5624
Groveport;Groveport;39,8585;-82,8978;United States;US;USA;Ohio;;5621
Doffing;Doffing;26,2788;-98,3856;United States;US;USA;Texas;;5619
Harris Hill;Harris Hill;42,973;-78,6793;United States;US;USA;New York;;5618
Chelsea;Chelsea;42,3132;-84,0188;United States;US;USA;Michigan;;5615
Eureka;Eureka;40,7145;-89,2774;United States;US;USA;Illinois;;5614
West Yarmouth;West Yarmouth;41,6496;-70,2487;United States;US;USA;Massachusetts;;5614
Pana;Pana;39,3828;-89,0643;United States;US;USA;Illinois;;5612
Islip Terrace;Islip Terrace;40,7506;-73,1872;United States;US;USA;New York;;5611
Elverta;Elverta;38,7185;-121,4455;United States;US;USA;California;;5606
Wailea;Wailea;20,6873;-156,4291;United States;US;USA;Hawaii;;5602
Ada;Ada;40,768;-83,8252;United States;US;USA;Ohio;;5598
Taylorsville;Taylorsville;35,9175;-81,1754;United States;US;USA;North Carolina;;5595
Starke;Starke;29,9474;-82,1129;United States;US;USA;Florida;;5593
Falcon Heights;Falcon Heights;44,9899;-93,177;United States;US;USA;Minnesota;;5592
Exeter;Exeter;41,3338;-75,8214;United States;US;USA;Pennsylvania;;5589
Orchard Homes;Orchard Homes;46,856;-114,0777;United States;US;USA;Montana;;5588
New Carlisle;New Carlisle;39,9446;-84,0257;United States;US;USA;Ohio;;5586
Asbury;Asbury;42,5119;-90,7796;United States;US;USA;Iowa;;5586
Carlinville;Carlinville;39,2775;-89,8762;United States;US;USA;Illinois;;5584
Charleston;Charleston;36,918;-89,3343;United States;US;USA;Missouri;;5584
Morris Plains;Morris Plains;40,8357;-74,4786;United States;US;USA;New Jersey;;5581
Milton;Milton;42,7751;-88,943;United States;US;USA;Wisconsin;;5581
Weldon Spring;Weldon Spring;38,7117;-90,6517;United States;US;USA;Missouri;;5578
Baxley;Baxley;31,7642;-82,3508;United States;US;USA;Georgia;;5578
Oxford;Oxford;39,7859;-75,9801;United States;US;USA;Pennsylvania;;5574
Waynesboro;Waynesboro;33,0909;-82,0146;United States;US;USA;Georgia;;5574
Marlin;Marlin;31,3085;-96,8934;United States;US;USA;Texas;;5571
Madisonville;Madisonville;35,5233;-84,363;United States;US;USA;Tennessee;;5570
Bowling Green;Bowling Green;39,3447;-91,2031;United States;US;USA;Missouri;;5568
Paxtonia;Paxtonia;40,3166;-76,7884;United States;US;USA;Pennsylvania;;5564
Union Beach;Union Beach;40,4454;-74,1699;United States;US;USA;New Jersey;;5562
Huntingburg;Huntingburg;38,3009;-86,9625;United States;US;USA;Indiana;;5562
Zeeland;Zeeland;42,8139;-86,0129;United States;US;USA;Michigan;;5559
Strawberry;Strawberry;37,8925;-122,5078;United States;US;USA;California;;5558
Littlefield;Littlefield;33,9191;-102,3349;United States;US;USA;Texas;;5558
Greenwich;Greenwich;40,6791;-75,1121;United States;US;USA;New Jersey;;5555
Ferriday;Ferriday;31,6343;-91,5562;United States;US;USA;Louisiana;;5553
Ocean Shores;Ocean Shores;46,9685;-124,1521;United States;US;USA;Washington;;5553
Duquesne;Duquesne;40,3732;-79,8502;United States;US;USA;Pennsylvania;;5547
Lakeview;Lakeview;34,9777;-85,2539;United States;US;USA;Georgia;;5546
Boxborough;Boxborough;42,4884;-71,5178;United States;US;USA;Massachusetts;;5546
Dacono;Dacono;40,062;-104,9484;United States;US;USA;Colorado;;5545
Holdenville;Holdenville;35,0836;-96,4004;United States;US;USA;Oklahoma;;5543
Lochbuie;Lochbuie;40,0119;-104,7271;United States;US;USA;Colorado;;5537
